,FPP,L_beb,L_beb_Px2,L_boxy,L_eb,L_eb_Px2,L_heb,L_heb_Px2,L_long,L_pl,fp,fpV,lhood_beb,lhood_beb_Px2,lhood_boxy,lhood_eb,lhood_eb_Px2,lhood_heb,lhood_heb_Px2,lhood_long,lhood_pl,pr_beb,pr_beb_Px2,pr_boxy,pr_eb,pr_eb_Px2,pr_heb,pr_heb_Px2,pr_long,pr_pl
K00001.01,0.000755975455216,3.76906068463e-12,5.59178781872e-21,0.0,0.000278096705802,0.000162029798357,2.93766725292e-05,5.54152004819e-06,0.0,0.0169708901096,1.46284727857e-17,0.0113184215625,2.48338452216e-08,5.49490692814e-17,0.0,0.0686216681037,0.615619796086,0.0355183833466,0.20173954606,0.0,1.55495623375,7.92206378063e-12,1.1380830908e-20,0.0,0.000700276929349,0.000325566668373,7.18114815951e-05,1.21366295889e-05,0.0,0.000816496580928
K00002.01,6.25096836587e-11,2.82343121642e-117,5.94389536678e-83,0.0,4.19085544766e-12,7.72816315965e-12,2.86358569326e-14,6.20021279022e-17,0.0,0.0056920997883,7.31423639287e-18,7.11803063354e-10,5.40656533309e-115,2.50718362566e-80,0.0,6.87457680638e-10,1.14604234942e-07,1.22698079146e-11,4.21722736699e-12,0.0,0.36209268304,1.50183529041e-116,3.16163900712e-82,0.0,2.28217850115e-11,4.27523442372e-11,1.49406603795e-13,3.3717863323e-16,0.0,0.0
K00003.01,1.5147198423e-06,9.85293912923e-12,4.91447151672e-10,,5.01300425963e-08,5.94501070842e-07,6.16642874387e-10,3.22552321337e-10,,0.00669659946872,1.46284727857e-17,2.51620919122e-05,3.12562917924e-10,1.68171273368e-08,,2.05800461334e-05,0.0382631031327,8.28515045309e-07,4.68017093705e-05,,1.10754984839,2.55159592331e-11,1.24983321362e-09,,1.3010562265e-07,1.53052349347e-06,1.60643376203e-09,8.56977245906e-10,,0.0
K00004.01,0.00723194303075,9.59463854915e-06,7.19801717219e-19,0.0,0.000146290768297,3.43607996932e-06,8.7881485852e-05,8.8295023139e-08,0.0,0.00123917535303,1.46284727857e-17,0.104009828595,0.0153330130764,1.65112690168e-15,0.0,0.0321372127672,0.0141033841487,0.0664968512204,0.00187429868366,0.0,0.0855050355892,0.000432855685471,3.0176374589e-17,0.0,0.00597959307423,0.000144568937804,0.00442435883616,3.89320776053e-06,0.0,0.00715619389837
K00005.01,0.0747554836339,3.25258939582e-07,5.21372180565e-12,0.0,0.00045639773103,1.85733650395e-05,7.64893601897e-05,1.89637924301e-06,0.0,0.00787991567919,0.0,1.30258077165,0.00172230756061,2.63445647989e-08,0.0,0.0827529119998,0.12556277757,0.0667307192295,0.0621033068452,0.0,0.997006770288,1.64996205007e-05,2.63581667926e-10,0.0,0.0589063333701,0.00115297952666,0.0154133455882,0.000168008047479,0.0,0.0747030417349
K00006.01,0.0,1.2479327306e-07,0.00110169979779,0.0,2.51048064404e-09,2.11708499803e-06,3.61040804711e-08,4.61328805373e-07,0.0,1.02913880394e-24,2.28569887277e-19,4.14627809541e+20,1.93466299919e-06,0.0265604154084,0.0,1.61458897264e-06,0.00362027024774,6.10623033376e-05,0.00659565513552,0.0,2.62980634902e-21,0.000104510306004,0.00416466618644,0.0,5.24270338313e-06,0.0036752759065,3.36792125799e-05,0.000588732168874,0.0,1.01246608174e-21
K00007.01,1.03494661698e-09,3.44306564007e-79,1.95454375348e-50,0.0,1.34561520195e-14,1.82215180276e-15,7.89993611029e-15,2.32825238227e-13,0.0,4.81948372062e-05,1.46284727857e-17,2.01737617271e-08,3.56642185941e-75,2.1908063801e-46,0.0,3.95919325205e-12,1.33263863581e-11,1.28262123778e-11,7.89735004782e-09,0.0,0.00289755471619,1.85864118046e-75,9.99093570065e-47,0.0,8.35895221775e-11,1.67204618368e-11,5.48366620504e-11,1.07974762483e-09,0.0,0.0
K00008.01,0.0,4.92121641769e-08,6.81847164367e-05,0.0,7.92842603072e-26,4.82099528682e-09,3.23610551263e-15,2.63871180692e-09,1.3950798784e-23,2.12187407304e-86,0.0,6.19608841266e+97,3.67375415931e-05,0.0739035407361,0.0,2.86873542167e-23,1.21487813746e-05,7.36744799778e-12,3.32300550038e-05,0.0,4.42715911454e-85,0.000147963403715,0.000516397779494,0.0,2.38766585937e-22,1.19011857486e-05,9.31117011384e-12,1.00598201884e-05,6.25314143273e-05,7.77913976327e-83
K00009.01,0.146839330184,2.0741051618e-06,1.37499164038e-09,0.0,0.000150749462501,1.49686190263e-05,3.29964970531e-10,1.72700887536e-07,0.0,0.000127858645908,1.46284727857e-17,5.42649477615,0.0140472852261,1.39413103162e-05,0.0,0.0241948020359,0.0489477374349,2.77962357364e-07,0.00280434070089,0.0,0.0129021789719,0.00210264938695,1.90348132524e-06,0.0,0.149960857485,0.0187163624196,5.38861862427e-07,0.000262496781144,0.0,0.146839330184
K00010.01,2.19522532379e-06,8.21983814202e-09,5.43471129324e-27,0.0,2.75948531634e-07,1.2069318309e-09,5.28165614704e-10,4.98068962762e-14,0.0,0.00311982905515,1.46284727857e-17,2.67604282685e-05,8.13168219572e-05,6.480203783e-23,0.0,6.17591033416e-05,5.35048492091e-06,6.08214115807e-07,9.9161060906e-10,0.0,0.309300285591,6.54674369617e-08,4.37192840308e-26,0.0,2.20594037645e-06,9.76856636815e-09,4.2448312635e-09,3.96783960249e-13,0.0,0.0
K00011.01,0.0,7.44150522345e-05,1.40406367389e-06,0.0,6.65861907285e-67,5.26164570791e-14,2.09769297875e-68,9.38126359648e-18,0.0,4.94236674347e-17,1.46284727857e-17,1.76972095778e+16,0.0187195946047,0.000548017212041,0.0,1.8296412138e-64,3.40067068548e-10,3.1958762889e-65,2.03673513251e-13,0.0,5.6793670823e-15,0.415731752836,0.41576171316,0.0,2.0170824699e-59,5.79770744056e-06,1.524740831e-60,1.08184248462e-09,0.0,8.76669902101e-09
K00012.01,0.00272389754253,1.05298268808e-39,3.62220215553e-48,0.0,7.12021699108e-07,6.24647664772e-20,4.65640166748e-14,4.6876742356e-31,0.0,1.63421744779e-05,7.31423639287e-18,0.0186417430039,5.65331918131e-37,3.19265876835e-45,0.0,8.05359056157e-05,2.64343695166e-15,2.29231737186e-11,5.91937930773e-26,0.0,0.00599518325176,5.05641995585e-36,1.53233645453e-44,0.0,0.00272389754253,2.87789298817e-16,1.89897966755e-10,1.99098477058e-27,0.0,0.00280673792467
K00013.01,0.00196017006065,1.04339143103e-80,3.09196529495e-90,0.0,0.000524357977806,6.78350870695e-19,4.56093871294e-35,2.96009442968e-14,0.0,0.00692820323028,7.31423639287e-18,0.0209952481396,9.83696157116e-79,6.39637226145e-88,0.0,0.0802191442931,8.77268835562e-15,3.02799243667e-32,2.01153379626e-09,0.0,0.453259797957,4.08534351902e-80,1.22597266722e-89,0.0,0.00196017006065,2.79195052728e-18,1.78665379299e-34,1.23255073256e-13,0.0,0.00182878222991
K00014.01,0.0577469575918,3.3699488951e-05,6.08147314025e-08,0.0,0.00140192565978,1.63622255006e-05,0.000123914127972,2.81376694921e-06,0.0,0.0010522594737,1.46284727857e-17,3.35070158491,0.0212736038842,6.32433782217e-05,0.0,0.196041378852,0.0918363510938,0.0964961714842,0.060540616302,0.0,0.0844446564325,0.00214486181891,3.65209531943e-06,0.0,0.0544733370049,0.000879137390603,0.00558375620289,0.000149686932555,0.0,0.0577469575918
K00015.01,0.0,9.76012295005e-05,1.81422159617e-06,0.0,0.000523713068175,1.98424600849e-05,1.9500965788e-05,4.2302546548e-06,0.0,1.6106512451e-08,2.28569887277e-19,49393.5094701,0.127392481899,0.0042353669656,0.0,0.0455726818756,0.0615117197505,0.0104968831353,0.0873028572779,0.0,6.17023644424e-05,0.0842657172942,0.00150943845335,0.0,0.0997334781639,0.0106100581211,0.0127446764485,0.00196629403249,0.0,6.22421829094e-06
K00016.01,0.300118399044,0.000119440559195,1.51715338942e-30,0.0,4.37518376972e-07,2.08827972796e-08,6.78367321016e-13,6.71863122634e-09,0.0,3.08309080127e-05,0.0,17.880347393,0.138851131636,3.08514336985e-27,0.0,0.000134894045746,4.97525208742e-05,4.03183388106e-10,6.62131113233e-05,0.0,0.00134830304869,0.301814379617,1.17315067813e-26,0.0,0.00448210560583,0.00040905270728,1.31466464249e-08,6.84487772799e-05,0.0,0.300032239008
K00017.01,1.48295158009e-11,1.54688163312e-16,6.25704130904e-32,0.0,6.91749859004e-12,3.60724025014e-13,2.05031391634e-26,2.07389240429e-13,0.0,0.013318742016,1.46284727857e-17,2.12541447984e-10,8.81658796038e-13,4.05307532002e-28,0.0,1.90691930133e-09,2.07325219831e-09,3.10585826392e-23,5.91974021639e-09,0.0,1.19726540268,3.2685865592e-16,1.3910973228e-31,0.0,1.51573745853e-11,7.34348085795e-13,4.3334326963e-26,4.44519519939e-13,0.0,0.0
K00018.01,2.46905872897e-12,6.35209243002e-59,6.01322455186e-34,0.0,5.1393616981e-13,2.75293977165e-15,2.8741300133e-18,1.26856882584e-17,0.0,0.00332665998663,1.46284727857e-17,2.95252174524e-11,1.51256575e-55,1.89969085497e-30,0.0,1.05457100718e-10,1.19368034708e-11,2.69502504627e-15,2.92859612754e-13,0.0,0.290784379834,3.07845102181e-58,2.90241142845e-33,0.0,2.47424921308e-12,1.32380669217e-14,1.38516490795e-17,6.04190137322e-17,0.0,0.0
K00019.01,0.00340587727319,2.38802568384e-05,5.03524202221e-08,0.0,0.000131085256396,0.000185834125559,6.18021934167e-05,3.45290473531e-05,0.0,6.84738392867e-06,2.28569887277e-19,6.12989940102,0.0785666030264,0.000292102326819,0.0,0.037833553597,0.344806048542,0.0727498759067,0.417544954333,0.0,0.0203796194491,0.0142142338677,2.1295124142e-05,0.0,0.0467676288806,0.0694599005022,0.0368421558061,0.0162706586632,0.0,0.00338626244307
K00020.01,7.6558749939e-12,4.07923754834e-46,8.36177959885e-46,0.0,3.53471939129e-13,3.99685381964e-19,3.33716818109e-28,8.55937884769e-19,0.0,0.0013416407865,7.31423639287e-18,7.26331922709e-11,4.61867916478e-42,1.04765999839e-41,0.0,6.23721358185e-11,2.35267574618e-15,3.00499391578e-25,2.1525018404e-14,0.0,0.20709632756,9.01524294418e-45,1.8463664456e-44,0.0,7.65587810198e-12,8.92379615286e-18,7.315899e-27,1.80731907361e-17,0.0,0.0
K00021.01,0.00048304589154,1.0554093466e-05,4.07942751975e-07,0.0,0.00380562449248,0.000128396393165,0.000147531879794,2.80211527243e-05,0.0,7.46127781728e-06,2.28569887277e-19,38.2936025989,0.0747680858834,0.00379930827037,0.0,0.609302880348,0.387188383664,0.124472397654,0.533882727447,0.0,0.0475662111634,0.000794887133847,1.4252130445e-05,0.0,0.00651835016618,0.00427685190558,0.00524442232811,0.00106686248203,0.0,0.000281357344947
K00022.01,9.30136850684e-07,4.51781646123e-12,2.01767778784e-24,0.0,6.60559572888e-08,6.20923872593e-14,4.12328101515e-12,3.65173192154e-17,0.0,0.00215962959787,1.46284727857e-17,1.40423418829e-05,7.90429863594e-08,4.09210744401e-20,0.0,6.43403184118e-06,4.02412502567e-10,2.57193641551e-09,1.27438423479e-12,0.0,0.311704988731,6.39247998847e-11,2.77362984192e-23,0.0,9.30150292515e-07,8.56609135552e-13,5.7779622581e-11,5.00627172876e-16,0.0,0.0
K00023.01,0.0209467579035,5.75534534151e-70,4.36330621154e-55,0.0,0.0010915050771,4.94961905998e-17,5.04853113952e-05,7.41444131157e-19,0.0,0.00127784540884,7.31423639287e-18,0.247260546343,3.7947331922e-66,4.64600834143e-51,0.0,0.142529568082,4.39614820567e-13,0.0357846956735,2.85517266082e-14,0.0,0.213700205376,1.21747689916e-68,9.73267515985e-54,0.0,0.0206817149515,1.06155697275e-15,0.00116130625686,1.65282755946e-17,0.0,0.0209467579035
K00024.01,0.0320756051298,2.45296555214e-05,2.2089904755e-09,0.0,0.000511360929286,0.000158292977313,5.17720956587e-06,3.65909582031e-06,0.0,0.0018006480315,1.46284727857e-17,0.735186295363,0.0453093073588,9.32903289212e-06,0.0,0.0465356494171,0.519300223592,0.00164676821549,0.0747926585821,0.0,0.121613413003,0.00119592874184,1.19690134384e-07,0.0,0.0319146431038,0.00998557292631,0.000335753563727,0.000206692325289,0.0,0.0320756051298
K00025.01,0.0355127520133,7.81257910759e-07,1.25811626825e-06,0.0,0.000254639636436,0.000137188799348,7.37507139325e-06,9.26911838071e-06,0.0,4.71085035966e-05,4.57139774554e-19,0.347364681887,0.0055869193679,0.00984934791976,0.0,0.0586481031236,0.318963599456,0.00834313933987,0.118617780192,0.0,0.0789936706325,0.000272935439492,0.000374563818031,0.0,0.0524180842416,0.028886944379,0.00269133671868,0.00379480580677,0.0,0.0355127520133
K00026.01,0.025648045193,5.04687185844e-06,8.72553907918e-12,0.0,0.000233583199548,7.9661506109e-06,2.10705718954e-05,3.22666735537e-06,0.0,0.000105535670642,0.0,0.754177255911,0.0106202950367,2.83291545938e-08,0.0,0.0109431916937,0.0272628766722,0.00473633707509,0.0570588818678,0.0,0.021448646681,0.000917251934373,1.48834824181e-09,0.0,0.0290363756538,0.00151398077193,0.00380644190813,0.000545856879899,0.0,0.025648045193
K00027.01,0.00803434295177,8.13494799546e-17,6.91480611478e-11,0.0,1.44766824008e-08,0.000225500332594,2.90390254657e-10,2.90029075171e-05,0.0,0.00113744352729,2.28569887277e-19,0.001690919868,1.2563055582e-13,2.26772366967e-07,0.0,2.04308590128e-07,0.313578432507,1.25485767232e-08,0.234753559907,0.0,2.97403579146,2.67928452307e-15,2.30317417281e-09,0.0,4.64082416052e-07,0.00744118419489,9.56370941517e-09,0.000942094410225,0.0,0.008
K00041.01,6.5850433626e-08,3.30737828265e-09,7.41075052429e-16,0.0,5.34143987662e-13,4.47794183377e-16,5.71283542074e-16,2.4090452235e-12,0.0,0.00129619100101,0.0,2.82230440151e-06,1.28978992653e-06,4.42431425948e-13,0.0,6.78984558489e-11,1.19676097381e-11,2.63843099301e-13,2.1762161351e-07,0.0,0.0884684501202,6.56595799705e-08,1.44345373247e-14,0.0,1.0529640914e-11,9.15139685513e-15,1.0997530293e-14,4.58133520081e-11,0.0,0.0
K00041.02,9.8202339868e-05,4.18253511641e-06,4.46339160491e-09,0.0,1.06845150672e-19,4.93593053368e-12,1.14892081246e-12,1.26759867466e-09,0.0,0.00171234082796,2.92569455715e-17,0.00247162251927,0.001035398415,1.53234249688e-06,2.23212780544e-22,1.46595188643e-17,1.11170364256e-07,7.02379831496e-10,0.000147984877606,0.0,0.136398110121,9.83865754167e-05,1.0404156996e-07,6.59629525651e-11,2.40077676319e-18,1.117024102e-10,2.70601423062e-11,2.89924269039e-08,0.0,0.0
K00041.03,0.000496628633891,3.6768948252e-06,9.25910962842e-08,5.449530775e-26,8.72807882641e-08,1.24908670636e-08,1.24979740158e-09,1.94325614484e-09,0.0,0.000145086181285,0.0,0.0145279041847,0.000759035206327,2.87498811592e-05,8.92851122176e-22,2.17561970737e-05,0.000491157193665,1.19615289254e-06,0.000325419319238,0.0,0.0306231575409,0.000502183012235,1.27622707837e-05,7.80384520605e-10,1.19802847304e-05,1.70063589741e-06,1.70317513734e-07,2.57312801426e-07,0.0,0.000632455532034
K00042.01,2.50229202275e-05,6.3552714149e-18,2.68294117217e-22,0.0,2.0706334464e-06,3.69332671418e-18,1.76908670505e-08,7.18644396377e-12,0.0,0.00170035943913,0.0,0.00104924387696,2.65588888968e-15,1.59302507478e-19,0.0,0.000573829348326,2.04734300419e-13,1.44890352614e-05,1.3885169452e-06,0.0,0.175629028226,7.76419851723e-17,3.24346197073e-21,0.0,2.5048449219e-05,4.46241103166e-17,2.17231161813e-07,8.78785019849e-11,0.0,0.0
K00044.01,0.0399139699855,4.1129491987e-11,2.43354702258e-29,0.0,5.46973328621e-06,1.72273550314e-30,6.36588695051e-07,9.11704274588e-37,0.0,8.68203765125e-06,3.65711819643e-18,0.162634559673,1.93392203681e-07,3.96809554096e-25,0.0,0.000806418694669,4.06439441215e-26,0.00044247195768,1.01597402849e-31,0.0,0.0127349039171,3.18884444413e-07,1.75830221141e-25,0.0,0.0377183480256,1.22933332941e-26,0.00471781976482,6.48654773027e-33,0.0,0.0398760579797
K00046.01,5.47417411325e-13,3.77851072081e-37,3.35752372185e-42,0.0,1.10486170743e-32,1.75431325278e-18,6.1149635231e-35,5.0577592755e-14,0.0,0.00189549172747,1.46284727857e-17,9.33056887631e-12,5.99695886283e-33,5.29416876079e-38,0.0,3.16388744677e-30,9.75302320992e-15,8.29837494132e-32,1.43348487959e-09,0.0,0.157536591869,4.17578069791e-36,3.61824191786e-41,0.0,1.21605111445e-31,1.88646403211e-17,6.76735924206e-34,5.47417411325e-13,0.0,0.0
K00046.02,8.0150483467e-05,4.74643772856e-07,3.87183562553e-07,2.7901597568e-23,1.00457802318e-16,4.44473471274e-10,3.71294259015e-32,1.04737979952e-12,2.17981231e-25,0.000134808506161,1.46284727857e-17,0.00150105740508,0.000142424599935,0.000139881696047,0.0,2.13434504086e-14,4.60091778284e-06,3.79568870196e-29,4.33571216757e-08,0.0,0.0137602487058,5.21912817326e-05,4.35646390755e-05,1.98885785202e-07,1.0852691279e-14,5.01088814483e-08,4.04137078092e-30,1.13944235874e-10,1.33749350985e-09,0.0
K00048.01,0.00218326971918,1.84931487614e-06,4.17631177215e-09,0.0,0.00062895062516,1.07086258585e-05,2.30898943744e-05,1.22907553334e-06,0.0,4.70574117435e-06,2.28569887277e-19,1.39558828695,0.00722399620093,1.85735930567e-05,0.0,0.0684348838922,0.0714505897651,0.0157119947103,0.0804172452484,0.0,0.0770930174097,0.000339334381138,6.7534860483e-07,0.0,0.00536345659688,0.00155685901738,0.00392355224538,0.000194713578822,0.0,0.00203458977574
K00049.01,1.33995901345e-07,2.20816557692e-08,2.12109971304e-13,0.0,1.18174399738e-48,5.23536690946e-26,2.38179093774e-24,9.19483674896e-16,0.0,0.0037947331922,2.92569455715e-17,5.52719895129e-06,0.000132956484611,1.48547031203e-09,0.0,2.66972401756e-46,1.78378737345e-21,1.54715884067e-21,6.30959526986e-11,0.0,0.310017920629,1.33996671916e-07,1.2354282099e-12,0.0,6.83806147094e-48,3.14337589396e-25,1.38030110759e-23,5.57458563746e-15,0.0,0.0
K00052.01,0.0418933884999,2.8001245389e-06,2.34492978915e-22,0.0,0.00108183901498,1.29170390723e-14,0.000260944885624,1.75562081454e-10,0.0,0.000602218122167,1.82855909822e-18,0.10609979579,0.00348213256018,5.38377898356e-19,0.0,0.101017906004,4.22673034232e-11,0.130572627725,2.92974477463e-06,0.0,0.38020462327,0.000158895851131,1.32794181081e-20,0.0,0.0498187162063,6.58398745712e-13,0.0137805216802,8.38716612185e-09,0.0,0.0419677124572
K00061.01,0.0,2.3644544238e-06,5.738069749e-06,0.0,1.38811825065e-06,7.79346218955e-05,1.74915182303e-07,5.35847366327e-07,0.0,1.37637896913e-12,2.28569887277e-19,14877288.2834,0.00377972221348,0.01274257954,0.0,0.000640399493372,0.139561607264,0.000265208966666,0.00508515093188,0.0,4.45636872602e-09,0.0516909414372,0.198925547491,0.0,0.00826241617876,0.259713175125,0.00446410195523,0.0139633089043,0.0,2.15722409334e-08
K00063.01,9.1496751612e-06,3.01813610655e-09,4.92853258418e-29,0.0,4.71547099097e-07,3.51447105077e-13,9.67191165753e-14,2.48610895093e-08,0.0,0.00124315905838,7.31423639287e-18,9.23260526612e-05,2.23838728271e-05,6.70123479169e-25,0.0,7.28648673154e-05,6.06394893338e-09,4.96714859273e-11,0.00330890268714,0.0,0.433205109234,5.95734264676e-08,9.77662859408e-28,0.0,9.33405354364e-06,7.10004295762e-12,1.95178585133e-12,4.84029978201e-07,0.0,0.0
K00064.01,0.0405303726989,2.52547927245e-05,3.67697625192e-15,0.0,0.000389649415073,6.4839631228e-05,2.26191157112e-05,1.14006871138e-06,0.0,0.000599741611029,1.46284727857e-17,2.49167502786,0.0343779984551,1.00756247549e-11,0.0,0.127011329328,0.119655802664,0.00864518517249,0.0204063851663,0.0,0.0269946496757,0.0039951698615,5.18309755033e-13,0.0,0.0374701362569,0.00916699999394,0.00297507071064,0.000146958837774,0.0,0.0405303726989
K00069.01,8.49471016836e-05,1.44664333315e-05,1.84273929201e-21,0.0,2.8226901983e-21,3.10977104552e-10,3.57086139394e-20,4.16870646533e-09,0.0,0.00381371792932,2.92569455715e-17,0.00266919973234,0.000651058939472,8.68992523239e-20,0.0,9.7712879283e-19,8.85937199931e-06,4.57270045362e-17,0.000422530580342,0.0,0.284604989415,8.49617823168e-05,1.09500989474e-20,0.0,1.65292280185e-20,1.84361241106e-09,2.07403901398e-19,2.46292507524e-08,0.0,0.0
K00070.01,3.72064929967e-06,7.56196542647e-07,3.04774132448e-17,0.0,6.58072944285e-09,1.01051768911e-16,3.70677978033e-12,3.05857014524e-13,0.0,0.00419126074907,2.92569455715e-17,0.000140967982574,0.00470588369786,3.28301649426e-13,0.0,8.5164442241e-07,1.30868857173e-12,1.98446623854e-09,2.57524766662e-08,0.0,0.388873015549,3.7374408966e-06,1.55442516619e-16,0.0,3.28145457077e-08,5.04219793344e-16,1.85121242009e-11,1.53177760208e-12,0.0,0.0
K00070.02,3.39569678662e-06,3.16052391051e-06,2.91228688088e-19,0.0,2.53578325335e-13,4.68123725336e-09,3.73151325826e-14,5.17827302556e-09,0.0,0.0208529241222,2.92569455715e-17,0.000146679531254,0.0181120576474,2.14358258022e-15,0.0,9.55207029684e-11,3.30887846055e-05,8.39346224905e-11,0.000182527280567,0.0,0.969306739663,3.401130531e-06,3.17872360969e-19,0.0,2.73865030915e-13,5.0500385037e-09,3.97974907876e-14,5.80735705755e-09,0.0,0.0
K00070.03,1.38833433373e-06,3.76280861534e-09,2.36639998507e-13,0.0,1.98376213852e-09,3.68174605061e-12,5.83579792129e-12,4.6805157064e-19,0.0,8.0422495471e-05,2.92569455715e-17,5.64396048888e-05,4.88093162465e-05,6.21477999476e-09,0.0,9.14488569882e-07,1.71764726621e-07,1.07496411658e-08,1.39400514143e-13,0.0,0.0268535120815,1.11809541255e-06,6.73093245336e-11,1.12150692275e-08,5.79699117359e-07,1.07092029687e-09,1.73096247679e-09,1.38151599933e-16,0.0,0.0
K00070.04,7.35020029961e-05,1.72578355795e-07,2.60384331326e-08,1.3950798784e-23,1.36167121174e-20,5.34832268618e-10,9.14505871435e-22,9.31460024788e-10,0.0,6.68663675633e-05,7.31423639287e-18,0.000869355444504,0.000364827204151,7.7076008661e-05,2.28569887277e-19,3.28334217427e-18,5.23260079799e-06,1.11571738755e-18,5.18967307898e-05,0.0,0.0151367837476,6.93666586577e-05,1.01251282571e-05,9.6959327097e-07,5.40107643592e-18,2.25771172257e-07,3.64719085203e-19,3.55469079762e-07,0.0,0.00048304589154
K00070.05,0.00922315925628,1.15643129209e-05,1.09853437715e-06,0.0,3.62763256898e-12,5.98638306678e-08,1.11713898469e-12,3.42685618801e-09,0.0,1.41817566691e-05,1.46284727857e-17,0.248783707934,0.0040050662361,0.000665389610178,0.0,9.42339046322e-10,0.00104442488161,1.18506279252e-09,0.0003210507748,0.0,0.00424394994211,0.00939030232622,0.0014315492773,0.0,3.92729175698e-09,6.48194072447e-05,1.27300565155e-09,3.69785658637e-06,0.0,0.00922315925628
K00072.01,0.000130597361318,0.000180909143998,1.39671950576e-19,0.0,4.0383131792e-25,5.41740610338e-08,2.24602981482e-16,3.46234117325e-08,0.0,0.0176698110409,0.0,0.0036601141998,0.0623508982026,7.84138175182e-17,0.0,8.40520348091e-23,0.000233962538312,1.06643371903e-13,0.0016160052503,0.0,0.406065128876,0.000130520540214,1.00564617701e-19,0.0,2.86678663315e-25,3.92230623911e-08,1.60584945502e-16,2.51704693816e-08,0.0,0.0
K00072.02,3.87699711977e-05,3.7474021949e-14,3.96324722063e-20,0.0,9.42618221292e-08,2.20226549953e-07,2.74523855268e-15,4.15880052686e-15,0.0,0.000107414048326,0.0,0.00165624910901,3.84721615567e-11,9.16751676659e-17,0.0,2.93667771659e-05,0.011784589745,3.314047356e-12,1.2910876939e-09,0.0,0.0212508823346,8.57338679118e-12,8.93914384186e-18,0.0,2.12342409278e-05,4.99359856733e-05,6.09768830605e-13,9.49827295705e-13,0.0,0.0
K00074.01,0.432910820814,5.16258853751e-05,4.50460303653e-18,0.0,1.06643745932e-08,1.33021010872e-12,9.06838964955e-10,2.25678082784e-13,0.0,3.26285560003e-06,1.46284727857e-17,265.344617478,0.00660352053916,7.34853572864e-16,0.0,8.09517419881e-07,2.14855554579e-08,3.72057447407e-07,1.4110059688e-08,0.0,0.000256930600228,0.43307426307,5.0447193343e-13,0.0,0.000395882880053,1.09198648018e-07,6.81855470126e-05,1.50663104987e-08,0.0,0.43293130017
K00075.01,0.0177784770001,9.81322479333e-07,2.77998716829e-18,0.0,4.93211978317e-10,9.86378274294e-13,3.54346096854e-26,4.49854603497e-19,0.0,4.13227136895e-06,1.46284727857e-17,0.267027557671,0.000538144445293,2.90847328949e-15,0.0,1.54087421074e-07,1.62775028456e-07,4.13954630584e-23,2.08209461984e-13,0.0,0.00216271434391,0.0177567190413,5.36139968598e-14,0.0,8.4690351018e-06,1.79939633087e-08,6.21527109205e-22,7.87662022215e-15,0.0,0.0175692281497
K00076.01,7.64246324456e-09,1.31556687679e-56,2.41589875498e-105,0.0,1.68287617555e-11,4.83368825335e-29,8.7358813077e-19,2.00787485578e-36,0.0,0.00010347302386,0.0,7.9508954073e-08,1.00639058923e-53,3.82127325861e-102,0.0,3.19075818228e-09,5.18043623755e-24,7.92209575246e-16,1.17313501469e-30,0.0,0.0616891850777,6.40477416579e-54,1.06428163756e-102,0.0,7.64246324456e-09,2.1339956899e-26,4.19524879543e-16,8.75873143609e-34,0.0,0.0
K00081.01,0.0,0.0,0.0,5.5803195136e-23,1.97675771632e-61,1.43474067584e-55,3.23730590325e-85,7.72258678009e-21,0.0,4.16117847757e-17,0.0,79396031946.7,0.0,0.0,9.14279549109e-19,3.12832499893e-59,3.74739177542e-51,1.90740462059e-82,8.6469022649e-16,0.0,1.45220653566e-14,0.0,0.0,0.0,7.73748188054e-55,5.63204731733e-49,1.26370401731e-78,3.02554756699e-14,0.0,1.62747439304e-10
K00082.01,1.32210942563e-06,7.77181917786e-08,3.5086027355e-18,0.0,8.36329686786e-13,5.18642145521e-20,1.51831540128e-13,8.52006718258e-12,0.0,0.001789351217,2.92569455715e-17,5.52998904962e-05,0.000930863899826,6.74759098494e-14,0.0,3.03070418843e-10,5.42643274799e-15,1.36227670814e-10,1.45435415852e-06,0.0,0.261440454236,1.32210942563e-06,5.67875886381e-17,0.0,1.33825962773e-11,8.55404622646e-19,2.47233592439e-12,1.44649926997e-10,0.0,0.0
K00082.02,8.39421096815e-07,6.53187262582e-08,1.10641081307e-11,0.0,1.40046772667e-21,8.71413099278e-14,7.9106566661e-22,3.5198477808e-10,0.0,0.00196946129126,2.92569455715e-17,2.19592273695e-05,0.00062956956195,1.85950221006e-07,0.0,3.34537267314e-19,3.50581561982e-09,4.76443082761e-19,5.29269627149e-05,0.0,0.36209268304,8.38172615476e-07,1.4762303615e-10,0.0,1.84760379651e-20,1.20147419967e-12,1.06626875912e-20,4.84219202084e-09,0.0,0.0
K00082.03,0.000581282107835,2.49819935153e-07,1.51441224389e-07,1.3950798784e-23,4.85212164362e-14,2.92795264078e-09,1.41704073493e-16,5.47053206837e-10,0.0,6.20394139954e-06,7.31423639287e-18,0.00559364719024,0.000131892211884,9.41629792788e-05,0.0,1.83970891417e-11,0.000207115748637,1.36624424366e-13,0.000146730774247,0.0,0.00598980615528,0.000587602473333,0.000335507906845,2.10818510678e-06,1.03492846774e-10,6.29815669683e-06,3.00282478121e-13,1.1836887776e-06,0.0,0.000567646212198
